dataset,action_id,epoch,moderator_id,target_user_id,action_type,policy_handle,planID,statusID,message_id
facebook,3227,4,2266,2700,takedown,P-takedown,planA,1a11d4f64cd4121c,98dbad8af274ab9b5708
facebook,3228,3,2550,3957,takedown,P-takedown,planC,6ca48bc823743a7b,d0972eee24ff7c1805c9
facebook,3229,7,2093,2338,takedown,P-takedown,planA,d25a00e131ed5055,842ed4db45d9af019d39
facebook,3230,2,2233,2623,ban,P-ban,planB,17bced320353f70f,e67a6fbf4e2f86d7c76c
facebook,3231,8,2619,943,override,P-override,planB,49b6007c26d9c7c3,59a65f9a1f8e20bba13c
facebook,3232,5,1986,157,override,P-override,planB,3d7ea8e5ddb288d9,1349080d6366ec42b260
facebook,3233,8,2201,3781,takedown,P-takedown,planB,49b6007c26d9c7c3,38dd4803df85a17718b5
facebook,3234,7,2542,326,takedown,P-takedown,planA,d25a00e131ed5055,2586ec928ba6365b9ce6
facebook,3235,7,1390,3372,takedown,P-takedown,planA,d25a00e131ed5055,15469f284c506b82c5b0
facebook,3236,8,2323,2106,escalate,P-escalate,planB,49b6007c26d9c7c3,c7115f2e59b1b3fbe609
facebook,3237,6,2339,3104,ban,P-ban,planC,0f6b668bf9c9d1de,d99eb7c9e8ffe57efa06
facebook,3238,9,2090,1421,takedown,P-takedown,planC,a2c17524f1000642,7cee5687d963d0ae7aa9
facebook,3239,9,1827,3549,restrict,P-restrict,planC,a2c17524f1000642,24d691f935b9e14ab246
facebook,3240,4,2040,3341,override,P-override,planA,1a11d4f64cd4121c,734fe70bd88571f7ad59
facebook,3241,2,2352,2545,takedown,P-takedown,planB,17bced320353f70f,4dac5c906bc05057f8ee
facebook,3242,4,1985,2379,takedown,P-takedown,planA,1a11d4f64cd4121c,9514f4f99343673af8ca
facebook,3243,9,2037,3204,override,P-override,planC,a2c17524f1000642,00c052d73a08d9f0fb89
facebook,3244,11,2069,1183,restrict,P-restrict,planB,195d230130b98480,7ab0a1f7a024152f6784
facebook,3245,5,1979,3671,override,P-override,planB,3d7ea8e5ddb288d9,8c247b05fa79c9b27e86
facebook,3246,3,2564,1215,takedown,P-takedown,planC,6ca48bc823743a7b,3a57c99e3a46dfe84e8c
facebook,3247,8,946,547,takedown,P-takedown,planB,49b6007c26d9c7c3,90b0d8e0febb340f7893
facebook,3248,2,1126,2169,takedown,P-takedown,planB,17bced320353f70f,3bd8a6ac481caf733b9e
facebook,3249,8,1589,507,restrict,P-restrict,planB,49b6007c26d9c7c3,cc513341a9ad3ced506c
facebook,3250,12,2326,1951,takedown,P-takedown,planC,8474efcae6319ae4,b46d02eb111f23b84de6
facebook,3251,11,1993,1932,restrict,P-restrict,planB,195d230130b98480,bbff0dd99affa5f4b3a7
facebook,3252,11,2578,3387,escalate,P-escalate,planB,195d230130b98480,a9e7f011934ce94ef3e6
facebook,3253,12,2201,2053,ban,P-ban,planC,8474efcae6319ae4,124c83c49332cf1b8bea
facebook,3254,11,2074,1799,takedown,P-takedown,planB,195d230130b98480,60a09088aeec78dcf551
facebook,3255,7,2526,3108,ban,P-ban,planA,d25a00e131ed5055,f1d135c8888efe4cb69d
facebook,3256,8,2655,2683,ban,P-ban,planB,49b6007c26d9c7c3,2df42988d85b1e81ee11
facebook,3257,4,2054,829,ban,P-ban,planA,1a11d4f64cd4121c,07df2bfc154045a5edc7
facebook,3258,7,2468,1852,escalate,P-escalate,planA,d25a00e131ed5055,cbf6effaa0a9ece0f9ec
facebook,3259,7,2602,724,takedown,P-takedown,planA,d25a00e131ed5055,deec2317effefc08d347
facebook,3260,3,2369,3300,restrict,P-restrict,planC,6ca48bc823743a7b,8083db37f2bcf1ddec5f
facebook,3261,10,2309,1435,ban,P-ban,planA,6d616c2bcc0be5b8,43104351d1acc9557094
facebook,3262,9,2121,2448,takedown,P-takedown,planC,a2c17524f1000642,7e7e3adf748e6282e2f5
facebook,3263,4,2093,3695,restrict,P-restrict,planA,1a11d4f64cd4121c,093c122368f35eef3c79
facebook,3264,2,2638,1755,ban,P-ban,planB,17bced320353f70f,ffa318e75339edd9de8a
facebook,3265,4,1663,2566,takedown,P-takedown,planA,1a11d4f64cd4121c,059804ff393a81c70c04
facebook,3266,9,2054,1392,restrict,P-restrict,planC,a2c17524f1000642,c66354466f0522308a3e
facebook,3267,11,2220,3442,restrict,P-restrict,planB,195d230130b98480,dd205268c0f45fc9eb10
facebook,3268,1,925,538,takedown,P-takedown,planA,f73645e8cf7d0fef,716d11e1a5119b41f4a5
facebook,3269,6,2369,3401,takedown,P-takedown,planC,0f6b668bf9c9d1de,a6a5d517021d27653f1d
facebook,3270,7,1554,3077,override,P-override,planA,d25a00e131ed5055,eb3e82bd8fb3c07beef1
facebook,3271,4,2507,14,restrict,P-restrict,planA,1a11d4f64cd4121c,6a617a32930c51fad6d0
facebook,3272,4,2154,445,override,P-override,planA,1a11d4f64cd4121c,9c9e38ee9ef7a9908bc2
facebook,3273,3,2625,2084,ban,P-ban,planC,6ca48bc823743a7b,d4651515dc69b5680eb4
facebook,3274,4,2150,2762,takedown,P-takedown,planA,1a11d4f64cd4121c,5af43dae467c96fbacc3
facebook,3275,8,1827,2789,takedown,P-takedown,planB,49b6007c26d9c7c3,bf5529612d7076eed825
facebook,3276,4,2549,1457,ban,P-ban,planA,1a11d4f64cd4121c,a6740a4f60c1a5c0df6c
facebook,3277,1,2005,1109,takedown,P-takedown,planA,f73645e8cf7d0fef,3bf7e913d003768ffddd
facebook,3278,4,1612,2144,override,P-override,planA,1a11d4f64cd4121c,c893df17f5c237965af3
facebook,3279,6,2299,2896,ban,P-ban,planC,0f6b668bf9c9d1de,e760c8e138f7ba704e97
facebook,3280,10,2142,2658,takedown,P-takedown,planA,6d616c2bcc0be5b8,aa82ae48b606f09fc533
facebook,3281,7,2550,1138,escalate,P-escalate,planA,d25a00e131ed5055,45b2acad9ab598a1dba6
facebook,3282,12,2282,3985,takedown,P-takedown,planC,8474efcae6319ae4,ef8738a247ee8246dd4c
facebook,3283,8,2340,1665,restrict,P-restrict,planB,49b6007c26d9c7c3,4487559e261e9a10d35d
facebook,3284,3,2564,1896,takedown,P-takedown,planC,6ca48bc823743a7b,a694d1c47c973ae35116
facebook,3285,6,1621,3544,takedown,P-takedown,planC,0f6b668bf9c9d1de,a3b747977b2279c910dd
facebook,3286,11,2446,2822,ban,P-ban,planB,195d230130b98480,3342d9d0b9e70d70c9ab
facebook,3287,4,2123,2585,takedown,P-takedown,planA,1a11d4f64cd4121c,c05c0c1ea5e6c5663bb5
facebook,3288,9,2625,104,takedown,P-takedown,planC,a2c17524f1000642,7de1ff1783047169018f
facebook,3289,8,1833,1063,ban,P-ban,planB,49b6007c26d9c7c3,4f2f8ba259340d652ebb
facebook,3290,1,2374,2557,ban,P-ban,planA,f73645e8cf7d0fef,a6251a491809cdf7a5fc
facebook,3291,10,1589,1905,override,P-override,planA,6d616c2bcc0be5b8,e4b9875dacc32288064c
facebook,3292,12,946,1494,restrict,P-restrict,planC,8474efcae6319ae4,56e00788bd21b9a232c7
facebook,3293,9,925,2762,takedown,P-takedown,planC,a2c17524f1000642,4b1fa8e945c7cc63df42
facebook,3294,5,2619,3492,override,P-override,planB,3d7ea8e5ddb288d9,9d5a485820025d1275e7
facebook,3295,2,2043,1563,ban,P-ban,planB,17bced320353f70f,906fa8b894a4a82ac736
facebook,3296,5,1813,3861,takedown,P-takedown,planB,3d7ea8e5ddb288d9,e5a35ff5a56795851f4f
facebook,3297,12,2081,268,override,P-override,planC,8474efcae6319ae4,37dea7ac84870d4f30ec
facebook,3298,5,2103,1461,takedown,P-takedown,planB,3d7ea8e5ddb288d9,4305e0751a774957a53c
facebook,3299,10,2578,2609,ban,P-ban,planA,6d616c2bcc0be5b8,6689e4e627ea086fc97b
facebook,3300,9,1584,869,restrict,P-restrict,planC,a2c17524f1000642,f80a1257b986ee9e1d17
facebook,3301,6,428,1562,takedown,P-takedown,planC,0f6b668bf9c9d1de,392ca529ce54cea135f4
facebook,3302,3,2615,2334,takedown,P-takedown,planC,6ca48bc823743a7b,64977bd0dbbb79d80f10
facebook,3303,2,2328,1620,takedown,P-takedown,planB,17bced320353f70f,3727028a160002208ca9
facebook,3304,6,2188,682,escalate,P-escalate,planC,0f6b668bf9c9d1de,95459c71dbe8380e95ef
facebook,3305,10,2190,1784,takedown,P-takedown,planA,6d616c2bcc0be5b8,f432b804c074b56298df
facebook,3306,12,2074,129,takedown,P-takedown,planC,8474efcae6319ae4,be47ff5188663dd33bd2
facebook,3307,1,1714,1361,escalate,P-escalate,planA,f73645e8cf7d0fef,4f58eab1be78953099d6
facebook,3308,6,2276,540,ban,P-ban,planC,0f6b668bf9c9d1de,f5cbb295e0811d12d440
facebook,3309,11,1718,2987,ban,P-ban,planB,195d230130b98480,f04bb0065cba5f38724c
facebook,3310,1,2073,2433,takedown,P-takedown,planA,f73645e8cf7d0fef,3b1b1e7c7fbd6044036d
facebook,3311,5,1746,313,takedown,P-takedown,planB,3d7ea8e5ddb288d9,94cd91323b157f81bdc3
facebook,3312,12,2395,1463,restrict,P-restrict,planC,8474efcae6319ae4,71c53e0bed1fbccb4fd2
facebook,3313,1,2376,1541,takedown,P-takedown,planA,f73645e8cf7d0fef,e4d4305959fe8f43c246
facebook,3314,11,1718,1819,override,P-override,planB,195d230130b98480,a4b99d7215dd996e9a02
facebook,3315,2,2354,3864,ban,P-ban,planB,17bced320353f70f,fa9953d22c53dbd32cd4
facebook,3316,6,2395,1523,override,P-override,planC,0f6b668bf9c9d1de,edf38715a9c8557cdf4c
facebook,3317,10,1993,2426,ban,P-ban,planA,6d616c2bcc0be5b8,16b8cb69039dc307d0ad
facebook,3318,6,2611,1457,ban,P-ban,planC,0f6b668bf9c9d1de,d7541e64070aec52ff8e
facebook,3319,7,2460,2700,ban,P-ban,planA,d25a00e131ed5055,53553f2b65754c2ca5d3
facebook,3320,5,2188,2402,ban,P-ban,planB,3d7ea8e5ddb288d9,31e4f42730cb1e2509d5
facebook,3321,4,1185,3374,escalate,P-escalate,planA,1a11d4f64cd4121c,fbf7fdddb6bf160a5461
facebook,3322,10,2526,36,takedown,P-takedown,planA,6d616c2bcc0be5b8,74d9d4cce7b02ed8ab13
facebook,3323,10,2199,3702,ban,P-ban,planA,6d616c2bcc0be5b8,c91d471d90920d2b9579
facebook,3324,5,2655,877,restrict,P-restrict,planB,3d7ea8e5ddb288d9,17d06c0ef943cc1d67dc
facebook,3325,7,2356,2882,restrict,P-restrict,planA,d25a00e131ed5055,bcca4ef2080bf4017186
facebook,3326,1,2111,3982,ban,P-ban,planA,f73645e8cf7d0fef,251c2169d58aa80de4b1
facebook,3327,10,2121,1149,ban,P-ban,planA,6d616c2bcc0be5b8,0cf074d92d3d4d2d01f6
facebook,3328,1,2054,296,takedown,P-takedown,planA,f73645e8cf7d0fef,03ecc6fdd9b59adee168
facebook,3329,7,1622,443,takedown,P-takedown,planA,d25a00e131ed5055,ad8de6f5f674070d13d6
facebook,3330,5,2278,1247,override,P-override,planB,3d7ea8e5ddb288d9,d15dab0c935b336f4039
facebook,3331,4,2410,3338,ban,P-ban,planA,1a11d4f64cd4121c,727ec1171064a50c5f00
facebook,3332,8,2468,2025,restrict,P-restrict,planB,49b6007c26d9c7c3,9e18c0c3035094ec627a
facebook,3333,10,1736,2405,takedown,P-takedown,planA,6d616c2bcc0be5b8,713b8b26bbc23deb0849
facebook,3334,2,2142,1128,escalate,P-escalate,planB,17bced320353f70f,053806e2528fc89be43c
facebook,3335,7,2347,1698,takedown,P-takedown,planA,d25a00e131ed5055,2e31163b97c6c02a2431
facebook,3336,7,2339,2875,override,P-override,planA,d25a00e131ed5055,5083bee35663cfd93ec7
facebook,3337,8,2500,3,takedown,P-takedown,planB,49b6007c26d9c7c3,894ba394bc581267288f
facebook,3338,1,2460,1042,ban,P-ban,planA,f73645e8cf7d0fef,a1d6738c0daf0e3a5481
facebook,3339,6,2408,2949,takedown,P-takedown,planC,0f6b668bf9c9d1de,b57f68a330efa307c650
facebook,3340,9,1804,2917,restrict,P-restrict,planC,a2c17524f1000642,e861a77b65971a61795d
facebook,3341,3,2271,3182,override,P-override,planC,6ca48bc823743a7b,31dca993588bf7a5a580
facebook,3342,12,2328,486,ban,P-ban,planC,8474efcae6319ae4,c83c90aa5466af69ca7e
facebook,3343,8,2123,578,takedown,P-takedown,planB,49b6007c26d9c7c3,dc7ac11b75c3d37662e8
facebook,3344,8,2118,1091,restrict,P-restrict,planB,49b6007c26d9c7c3,3abebaf461ef70649a18
facebook,3345,8,1718,3409,restrict,P-restrict,planB,49b6007c26d9c7c3,fba8544634b9f2fecc62
facebook,3346,10,2229,2932,takedown,P-takedown,planA,6d616c2bcc0be5b8,b1e06c0fe12951b2ea01
facebook,3347,1,1516,3575,takedown,P-takedown,planA,f73645e8cf7d0fef,6ee943bb8902d15bcbe8
facebook,3348,8,2409,1601,takedown,P-takedown,planB,49b6007c26d9c7c3,672778816addb983d654
facebook,3349,7,2206,2902,restrict,P-restrict,planA,d25a00e131ed5055,e6d3be3961a74b7b711d
facebook,3350,12,2619,2490,override,P-override,planC,8474efcae6319ae4,6c758579d4da8b566b01
facebook,3351,3,2108,2949,takedown,P-takedown,planC,6ca48bc823743a7b,313e01df84add86db3c5
facebook,3352,10,2611,3719,takedown,P-takedown,planA,6d616c2bcc0be5b8,dc3e6f429eb004f391b6
facebook,3353,10,2033,1996,ban,P-ban,planA,6d616c2bcc0be5b8,ebea93a09714ad77b1f1
facebook,3354,9,2184,2770,takedown,P-takedown,planC,a2c17524f1000642,01a33f450833331b4366
facebook,3355,2,2240,166,ban,P-ban,planB,17bced320353f70f,ecc1caccdd3bdce52ec0
facebook,3356,1,2492,3041,ban,P-ban,planA,f73645e8cf7d0fef,52a7f2f3c9461bcd9488
facebook,3357,7,1577,2645,escalate,P-escalate,planA,d25a00e131ed5055,d64fd40ec0742235b807
facebook,3358,3,2598,3170,takedown,P-takedown,planC,6ca48bc823743a7b,d17ce08e19a55f74da0d
facebook,3359,9,2500,1053,restrict,P-restrict,planC,a2c17524f1000642,70732596148531b22f71
facebook,3360,2,2290,2572,restrict,P-restrict,planB,17bced320353f70f,c4be4bfaf59a6a801b3f
facebook,3361,8,1211,1132,takedown,P-takedown,planB,49b6007c26d9c7c3,41f268fc81e307497f1b
facebook,3362,9,2184,3108,takedown,P-takedown,planC,a2c17524f1000642,ae6650fa7a0f91d08429
facebook,3363,2,2283,1263,takedown,P-takedown,planB,17bced320353f70f,8e696fae8c1b45d9ffbb
facebook,3364,12,1918,3009,takedown,P-takedown,planC,8474efcae6319ae4,4ea60d0a54791d760dfa
facebook,3365,5,2598,3308,takedown,P-takedown,planB,3d7ea8e5ddb288d9,bbc15b4e42cca4651187
facebook,3366,12,2354,2197,ban,P-ban,planC,8474efcae6319ae4,bd41cd70316245ddb7eb
facebook,3367,1,1962,3641,takedown,P-takedown,planA,f73645e8cf7d0fef,62806385af22467dca5e
facebook,3368,5,2601,2886,ban,P-ban,planB,3d7ea8e5ddb288d9,fe424a461126bb7668ef
facebook,3369,11,1941,1523,restrict,P-restrict,planB,195d230130b98480,3ede537124e9036478d1
facebook,3370,3,1962,2488,override,P-override,planC,6ca48bc823743a7b,6454704dd02d1a569218
facebook,3371,3,2054,3475,takedown,P-takedown,planC,6ca48bc823743a7b,6a9f9d419ed22222acbf
facebook,3372,2,2328,1093,takedown,P-takedown,planB,17bced320353f70f,eee6900a23d593288f44
facebook,3373,12,1399,1922,override,P-override,planC,8474efcae6319ae4,17a9033498e6664fc0b0
facebook,3374,7,1979,1483,ban,P-ban,planA,d25a00e131ed5055,8eb5183dee59d0fe9fc7
facebook,3375,5,1185,336,override,P-override,planB,3d7ea8e5ddb288d9,1f964bd6e3acf27c61d4
facebook,3376,10,2655,3735,takedown,P-takedown,planA,6d616c2bcc0be5b8,b7728a5f0ab542ec0e55
facebook,3377,7,2374,664,restrict,P-restrict,planA,d25a00e131ed5055,d16d0ef05ccbda358131
facebook,3378,11,1584,170,escalate,P-escalate,planB,195d230130b98480,468b58d100967c0fe4d8
facebook,3379,11,2553,2357,restrict,P-restrict,planB,195d230130b98480,4dfc15b065846f10ae3d
facebook,3380,12,2289,2211,escalate,P-escalate,planC,8474efcae6319ae4,a9b30f9ce2ca985868af
facebook,3381,4,2446,3400,takedown,P-takedown,planA,1a11d4f64cd4121c,43696ace2a2522ae9258
facebook,3382,12,2598,427,escalate,P-escalate,planC,8474efcae6319ae4,ce9636307ef0b0f78728
facebook,3383,5,2123,1675,override,P-override,planB,3d7ea8e5ddb288d9,19d0592c9c91ca07330a
facebook,3384,7,1184,988,takedown,P-takedown,planA,d25a00e131ed5055,6fc99f84b4560ef147f2
facebook,3385,4,1833,1393,takedown,P-takedown,planA,1a11d4f64cd4121c,4dc6d239e8c6535eb1ad
facebook,3386,1,2131,1507,takedown,P-takedown,planA,f73645e8cf7d0fef,f7362562e80c896a2102
facebook,3387,6,2409,3677,takedown,P-takedown,planC,0f6b668bf9c9d1de,8ebabe2fcc326a38ac24
facebook,3388,4,2190,3198,takedown,P-takedown,planA,1a11d4f64cd4121c,720dc01f77f1f5253779
facebook,3389,8,2154,2888,takedown,P-takedown,planB,49b6007c26d9c7c3,f231018d28e7c68ed5a6
facebook,3390,7,2408,39,takedown,P-takedown,planA,d25a00e131ed5055,db3b9be8fff9fae61daf
facebook,3391,5,2289,1088,takedown,P-takedown,planB,3d7ea8e5ddb288d9,1141eb157ef3768fc016
facebook,3392,4,1589,2999,restrict,P-restrict,planA,1a11d4f64cd4121c,407d2473309bfacea4fe
facebook,3393,4,2131,1461,takedown,P-takedown,planA,1a11d4f64cd4121c,6325ebe61a163c25baca
facebook,3394,9,2542,3870,restrict,P-restrict,planC,a2c17524f1000642,30bc5e3eacd383844660
facebook,3395,4,2030,181,restrict,P-restrict,planA,1a11d4f64cd4121c,c0646a446200587b5a1c
facebook,3396,11,2593,3159,takedown,P-takedown,planB,195d230130b98480,3e96dfc22ac9d0bcf2ad
facebook,3397,9,2602,3404,override,P-override,planC,a2c17524f1000642,21d79acbd32dedb5e332
facebook,3398,11,2543,2822,override,P-override,planB,195d230130b98480,006bad5a5c7cd11861b6
facebook,3399,2,2282,1987,restrict,P-restrict,planB,17bced320353f70f,a036f94b815479212128
facebook,3400,10,993,2538,takedown,P-takedown,planA,6d616c2bcc0be5b8,72ebd05fb0df7d00b285
facebook,3401,10,1986,1248,ban,P-ban,planA,6d616c2bcc0be5b8,1105764b7bfd699fdc64
facebook,3402,1,2139,811,takedown,P-takedown,planA,f73645e8cf7d0fef,969442141dcedf605e0f
facebook,3403,5,2410,1213,escalate,P-escalate,planB,3d7ea8e5ddb288d9,7195e0499bfe30a0404e
facebook,3404,3,2289,3587,ban,P-ban,planC,6ca48bc823743a7b,fb263b3634987ced39c5
facebook,3405,4,2233,3056,takedown,P-takedown,planA,1a11d4f64cd4121c,723620590194ec76d898
facebook,3406,12,2104,241,override,P-override,planC,8474efcae6319ae4,e78a7c8f32b25e0295ab
facebook,3407,2,2104,3831,takedown,P-takedown,planB,17bced320353f70f,021e568cbf40b55fa394
facebook,3408,5,2218,1276,takedown,P-takedown,planB,3d7ea8e5ddb288d9,575e8927df3fe445e41c
facebook,3409,10,2275,744,ban,P-ban,planA,6d616c2bcc0be5b8,aeef97a3043d74b82e3a
facebook,3410,11,2282,813,restrict,P-restrict,planB,195d230130b98480,406c364914539a49569c
facebook,3411,10,2598,3639,takedown,P-takedown,planA,6d616c2bcc0be5b8,9ff06fba55b6ef2e1ca8
facebook,3412,5,2561,3699,takedown,P-takedown,planB,3d7ea8e5ddb288d9,b88e3fe2d4efa707125a
facebook,3413,9,1986,1224,takedown,P-takedown,planC,a2c17524f1000642,e814a3b2caddbf96d221
facebook,3414,4,2271,2122,escalate,P-escalate,planA,1a11d4f64cd4121c,9a5232a42789eea36686
facebook,3415,8,946,1270,ban,P-ban,planB,49b6007c26d9c7c3,d3ed95f381c2bf644491
facebook,3416,7,2118,194,ban,P-ban,planA,d25a00e131ed5055,1044da2e2c273b54d725
facebook,3417,7,1985,2268,restrict,P-restrict,planA,d25a00e131ed5055,cbe610d9830b8f0ab3df
facebook,3418,6,2184,2911,ban,P-ban,planC,0f6b668bf9c9d1de,63308ef15c153e157aa2
facebook,3419,12,1943,3401,takedown,P-takedown,planC,8474efcae6319ae4,a7e24e30a61d60223a47
facebook,3420,2,2282,2636,override,P-override,planB,17bced320353f70f,9fc0a372e2f3e07d36be
facebook,3421,5,2104,1686,takedown,P-takedown,planB,3d7ea8e5ddb288d9,d7d29a2383eb8614c764
facebook,3422,11,2340,1840,takedown,P-takedown,planB,195d230130b98480,b017f181f90c4c8f51e1
facebook,3423,6,2356,2353,takedown,P-takedown,planC,0f6b668bf9c9d1de,53e9182a6b1b0588bbc0
facebook,3424,11,1966,790,takedown,P-takedown,planB,195d230130b98480,a30f066b12d41cb0d1e6
facebook,3425,6,2283,1010,takedown,P-takedown,planC,0f6b668bf9c9d1de,1c05dae41bf627a8cdf1
facebook,3426,6,2607,912,escalate,P-escalate,planC,0f6b668bf9c9d1de,ef5461f57be1125ce179
facebook,3427,2,1971,3496,takedown,P-takedown,planB,17bced320353f70f,98da1661d9c9057756cc
facebook,3428,4,2078,562,restrict,P-restrict,planA,1a11d4f64cd4121c,0bd9b3228b83c9d95d39
facebook,3429,11,2229,3375,takedown,P-takedown,planB,195d230130b98480,061ba3a772bf30910e8f
facebook,3430,2,2172,422,takedown,P-takedown,planB,17bced320353f70f,192c0504956e474b3354
facebook,3431,7,2271,996,restrict,P-restrict,planA,d25a00e131ed5055,4b59445aea730df9efd7
facebook,3432,7,2233,1908,ban,P-ban,planA,d25a00e131ed5055,bb5a12950d606739b308
facebook,3433,9,2560,1278,takedown,P-takedown,planC,a2c17524f1000642,cf37d7f91c89a539ec7a
facebook,3434,4,1554,125,override,P-override,planA,1a11d4f64cd4121c,e714aeb4a5397fd36ad2
facebook,3435,12,1938,831,override,P-override,planC,8474efcae6319ae4,a5cda78c58df6fce222d
facebook,3436,3,2414,3164,takedown,P-takedown,planC,6ca48bc823743a7b,d51d6d868d9bad04837f
facebook,3437,5,1918,611,ban,P-ban,planB,3d7ea8e5ddb288d9,fe77122fd27f802dcf44
facebook,3438,1,2408,1591,takedown,P-takedown,planA,f73645e8cf7d0fef,36d1c771424811701161
facebook,3439,5,2139,1317,takedown,P-takedown,planB,3d7ea8e5ddb288d9,c5771ea8c893fe01b16b
facebook,3440,1,1551,3741,override,P-override,planA,f73645e8cf7d0fef,023787d92bdee8eae603
facebook,3441,10,2244,232,override,P-override,planA,6d616c2bcc0be5b8,ed1d4e565a3762411226
facebook,3442,2,1938,1907,restrict,P-restrict,planB,17bced320353f70f,b2bfc4cbd92f254813f3
facebook,3443,2,2340,504,override,P-override,planB,17bced320353f70f,cc10f5c58c8ddbb8d36b
facebook,3444,7,2369,2365,override,P-override,planA,d25a00e131ed5055,d73a6865e5b1fb0ab521
facebook,3445,5,1612,3524,escalate,P-escalate,planB,3d7ea8e5ddb288d9,e7c5d9b9be98e02e2725
facebook,3446,10,2611,1902,takedown,P-takedown,planA,6d616c2bcc0be5b8,e683bbc59217b364abd1
facebook,3447,7,2240,1874,override,P-override,planA,d25a00e131ed5055,be7147f703ea61346759
facebook,3448,12,2323,3553,restrict,P-restrict,planC,8474efcae6319ae4,919dc6b90f496d458d68
facebook,3449,6,1610,1181,takedown,P-takedown,planC,0f6b668bf9c9d1de,3043f9fee605bbbdd006
facebook,3450,8,1946,3392,takedown,P-takedown,planB,49b6007c26d9c7c3,3d97103b8221f59e72ff
facebook,3451,11,2347,1420,escalate,P-escalate,planB,195d230130b98480,e74856d9c338bab9761d
facebook,3452,11,2275,3298,takedown,P-takedown,planB,195d230130b98480,505d1bb164d5a0a3e722
facebook,3453,10,2323,2277,ban,P-ban,planA,6d616c2bcc0be5b8,570f6459e4620057e495
facebook,3454,10,2324,1473,takedown,P-takedown,planA,6d616c2bcc0be5b8,11bffe6a561a219d0f8f
facebook,3455,6,2289,634,takedown,P-takedown,planC,0f6b668bf9c9d1de,ef8dc37cb7cc07759bb3
facebook,3456,6,2139,3849,override,P-override,planC,0f6b668bf9c9d1de,db738db922fa4d53851c
facebook,3457,1,2374,680,override,P-override,planA,f73645e8cf7d0fef,2b993a8783810a4384d9
facebook,3458,12,2283,1095,escalate,P-escalate,planC,8474efcae6319ae4,cc109e871f2a9c46c207
facebook,3459,7,2037,6,takedown,P-takedown,planA,d25a00e131ed5055,61427cd3b4dc2bbc80aa
facebook,3460,11,1126,1273,override,P-override,planB,195d230130b98480,53c85a567009ee24b0b4
facebook,3461,1,1943,4025,escalate,P-escalate,planA,f73645e8cf7d0fef,8ca53499b0dd6d78d206
facebook,3462,2,1986,917,takedown,P-takedown,planB,17bced320353f70f,81b7e84c9c0cf1768be9
facebook,3463,8,2282,3426,restrict,P-restrict,planB,49b6007c26d9c7c3,c1a1c3ae297e9cbe7351
facebook,3464,11,1768,1363,takedown,P-takedown,planB,195d230130b98480,9af21ac8bb545136fa60
facebook,3465,10,1622,1047,ban,P-ban,planA,6d616c2bcc0be5b8,618afde43f954ba8d272
facebook,3466,12,2376,3861,takedown,P-takedown,planC,8474efcae6319ae4,be6a165efee54ee0373d
facebook,3467,9,2604,2552,override,P-override,planC,a2c17524f1000642,5fa2aa91ffe6e903580d
facebook,3468,9,2549,481,takedown,P-takedown,planC,a2c17524f1000642,f4f926df75c6e9f7f105
facebook,3469,1,1522,3325,takedown,P-takedown,planA,f73645e8cf7d0fef,af9f9e124c821575a658
facebook,3470,12,1983,1263,takedown,P-takedown,planC,8474efcae6319ae4,00fecaaf792a59cf7451
facebook,3471,5,2356,697,takedown,P-takedown,planB,3d7ea8e5ddb288d9,371a13c3814927d78f48
facebook,3472,12,1718,253,escalate,P-escalate,planC,8474efcae6319ae4,e727aef05a2579b15361
facebook,3473,10,1835,3476,takedown,P-takedown,planA,6d616c2bcc0be5b8,1ea128990ac7c59c3397
facebook,3474,5,1979,2658,takedown,P-takedown,planB,3d7ea8e5ddb288d9,c057fee41ceacd96d011
facebook,3475,8,2607,784,takedown,P-takedown,planB,49b6007c26d9c7c3,f348145d9466369e7ac8
facebook,3476,4,1962,2504,override,P-override,planA,1a11d4f64cd4121c,707c3985469b87264335
