dataset,user_id,role,region_bucket,tenure_bucket,device_bucket,ticket_bucket,activity_bucket,degree,attr_sig,edu_feat,work_feat,loc_feat,lang_feat,other_feat,edu_bucket,work_bucket,loc_bucket,lang_bucket
facebook,2564,moderator,EU,senior,api,T17,very_high,374,moderator|EU|senior|api|T17|very_high|low|mid,5,3,0,0,1,low,mid,low,low
facebook,2420,user,OC,new,mobile,T02,very_high,160,user|OC|new|mobile|T02|very_high|mid|mid,6,3,1,0,1,mid,mid,mid,low
facebook,1929,user,AF,veteran,web,T19,very_high,300,user|AF|veteran|web|T19|very_high|mid|mid,7,2,0,0,1,mid,mid,low,low
facebook,2154,moderator,OC,new,web,T17,very_high,318,moderator|OC|new|web|T17|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,1925,user,ME,senior,web,T08,very_high,248,user|ME|senior|web|T08|very_high|low|mid,3,1,1,0,1,low,mid,mid,low
facebook,1940,user,ME,new,mobile,T04,very_high,184,user|ME|new|mobile|T04|very_high|mid|mid,7,2,0,3,1,mid,mid,low,high
facebook,2329,user,EU,new,web,T06,very_high,246,user|EU|new|web|T06|very_high|low|low,3,0,0,0,1,low,low,low,low
facebook,2469,user,OC,senior,api,T02,very_high,268,user|OC|senior|api|T02|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,2229,senior_moderator,NA,mid,api,T01,very_high,412,senior_moderator|NA|mid|api|T01|very_high|low|high,4,5,1,0,1,low,high,mid,low
facebook,2552,user,ME,senior,web,T06,very_high,222,user|ME|senior|web|T06|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,1993,senior_moderator,NA,new,api,T17,very_high,404,senior_moderator|NA|new|api|T17|very_high|mid|mid,7,1,1,0,1,mid,mid,mid,low
facebook,2032,user,AF,new,api,T18,very_high,292,user|AF|new|api|T18|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2485,user,LATAM,new,mobile,T06,very_high,272,user|LATAM|new|mobile|T06|very_high|low|mid,5,1,1,0,1,low,mid,mid,low
facebook,2395,moderator,EU,senior,web,T00,very_high,356,moderator|EU|senior|web|T00|very_high|low|mid,5,3,0,0,2,low,mid,low,low
facebook,2339,moderator,ME,new,mobile,T08,very_high,362,moderator|ME|new|mobile|T08|very_high|low|low,0,0,1,1,1,low,low,mid,mid
facebook,1989,user,NA,senior,mobile,T07,very_high,172,user|NA|senior|mobile|T07|very_high|mid|mid,9,4,0,0,1,mid,mid,low,low
facebook,2243,user,APAC,senior,web,T01,very_high,116,user|APAC|senior|web|T01|very_high|mid|high,8,6,1,1,1,mid,high,mid,mid
facebook,2434,user,EU,new,api,T14,very_high,180,user|EU|new|api|T14|very_high|mid|low,7,0,1,0,1,mid,low,mid,low
facebook,2126,user,NA,senior,mobile,T04,high,106,user|NA|senior|mobile|T04|high|mid|high,8,7,0,0,2,mid,high,low,low
facebook,2408,moderator,SA,senior,api,T03,very_high,304,moderator|SA|senior|api|T03|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2121,moderator,ME,veteran,mobile,T10,very_high,314,moderator|ME|veteran|mobile|T10|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2453,user,OC,veteran,web,T18,mid,26,user|OC|veteran|web|T18|mid|low|low,4,0,0,1,1,low,low,low,mid
facebook,2214,user,APAC,senior,web,T11,high,52,user|APAC|senior|web|T11|high|low|low,4,0,1,0,2,low,low,mid,low
facebook,2633,user,LATAM,new,mobile,T19,high,80,user|LATAM|new|mobile|T19|high|mid|high,7,5,1,0,1,mid,high,mid,low
facebook,2526,moderator,EU,senior,mobile,T04,very_high,380,moderator|EU|senior|mobile|T04|very_high|low|mid,5,2,0,2,1,low,mid,low,mid
facebook,2430,user,SA,senior,mobile,T06,very_high,290,user|SA|senior|mobile|T06|very_high|mid|mid,7,3,0,0,0,mid,mid,low,low
facebook,1964,user,LATAM,veteran,mobile,T00,very_high,190,user|LATAM|veteran|mobile|T00|very_high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,2064,moderator,AF,veteran,api,T17,very_high,370,moderator|AF|veteran|api|T17|very_high|mid|mid,7,1,1,2,1,mid,mid,mid,mid
facebook,2407,user,OC,new,mobile,T14,very_high,176,user|OC|new|mobile|T14|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,2317,user,ME,mid,api,T10,high,70,user|ME|mid|api|T10|high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2412,user,AF,senior,mobile,T08,high,60,user|AF|senior|mobile|T08|high|mid|high,6,6,1,2,1,mid,high,mid,mid
facebook,2406,user,AF,new,mobile,T07,high,70,user|AF|new|mobile|T07|high|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,2112,moderator,ME,veteran,web,T06,very_high,318,moderator|ME|veteran|web|T06|very_high|mid|low,9,0,1,0,1,mid,low,mid,low
facebook,2404,moderator,OC,veteran,mobile,T09,very_high,338,moderator|OC|veteran|mobile|T09|very_high|mid|low,8,0,0,0,1,mid,low,low,low
facebook,2135,user,NA,senior,api,T02,very_high,174,user|NA|senior|api|T02|very_high|high|mid,10,4,0,2,1,high,mid,low,mid
facebook,2498,user,SA,new,mobile,T02,very_high,186,user|SA|new|mobile|T02|very_high|low|low,2,0,0,0,1,low,low,low,low
facebook,2302,user,NA,veteran,web,T00,very_high,244,user|NA|veteran|web|T00|very_high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,2629,user,OC,senior,mobile,T12,very_high,252,user|OC|senior|mobile|T12|very_high|mid|mid,7,2,1,0,1,mid,mid,mid,low
facebook,2351,user,AF,mid,web,T16,very_high,218,user|AF|mid|web|T16|very_high|high|high,12,7,0,1,1,high,high,low,mid
facebook,2212,user,NA,mid,api,T08,very_high,278,user|NA|mid|api|T08|very_high|low|low,5,0,1,0,1,low,low,mid,low
facebook,2123,senior_moderator,ME,veteran,mobile,T07,very_high,404,senior_moderator|ME|veteran|mobile|T07|very_high|low|mid,5,1,0,0,1,low,mid,low,low
facebook,2053,user,OC,veteran,mobile,T06,very_high,228,user|OC|veteran|mobile|T06|very_high|mid|high,6,5,1,0,1,mid,high,mid,low
facebook,2254,user,AF,senior,api,T17,very_high,178,user|AF|senior|api|T17|very_high|low|low,4,0,0,2,2,low,low,low,mid
facebook,2271,moderator,AF,mid,api,T08,very_high,358,moderator|AF|mid|api|T08|very_high|low|low,5,0,1,0,1,low,low,mid,low
facebook,2199,moderator,OC,senior,web,T04,very_high,348,moderator|OC|senior|web|T04|very_high|high|high,14,21,0,1,2,high,high,low,mid
facebook,2054,moderator,EU,veteran,api,T02,very_high,324,moderator|EU|veteran|api|T02|very_high|mid|mid,8,4,1,0,1,mid,mid,mid,low
facebook,2018,user,OC,senior,mobile,T06,high,108,user|OC|senior|mobile|T06|high|low|low,0,0,0,0,0,low,low,low,low
facebook,2636,user,AF,veteran,web,T01,high,74,user|AF|veteran|web|T01|high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2371,user,OC,veteran,web,T10,high,70,user|OC|veteran|web|T10|high|mid|mid,7,2,0,0,2,mid,mid,low,low
facebook,2166,user,SA,veteran,web,T13,low,16,user|SA|veteran|web|T13|low|low|low,0,0,0,0,2,low,low,low,low
facebook,2033,moderator,OC,veteran,web,T17,very_high,344,moderator|OC|veteran|web|T17|very_high|low|low,0,0,1,0,1,low,low,mid,low
facebook,2608,user,APAC,veteran,web,T17,very_high,196,user|APAC|veteran|web|T17|very_high|mid|mid,7,2,1,0,1,mid,mid,mid,low
facebook,2567,user,AF,mid,web,T05,very_high,230,user|AF|mid|web|T05|very_high|high|high,12,13,1,0,1,high,high,mid,low
facebook,2338,user,AF,veteran,api,T11,very_high,216,user|AF|veteran|api|T11|very_high|mid|low,9,0,1,1,1,mid,low,mid,mid
facebook,1954,user,APAC,new,api,T03,very_high,184,user|APAC|new|api|T03|very_high|mid|low,9,0,0,0,1,mid,low,low,low
facebook,2555,user,LATAM,veteran,web,T15,very_high,268,user|LATAM|veteran|web|T15|very_high|high|low,11,0,1,2,1,high,low,mid,mid
facebook,2138,user,APAC,mid,api,T11,very_high,274,user|APAC|mid|api|T11|very_high|high|low,11,0,1,1,1,high,low,mid,mid
facebook,2357,user,LATAM,veteran,api,T03,mid,24,user|LATAM|veteran|api|T03|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2152,user,APAC,mid,mobile,T03,mid,34,user|APAC|mid|mobile|T03|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2372,user,AF,new,web,T03,very_high,208,user|AF|new|web|T03|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2189,user,APAC,new,mobile,T02,very_high,224,user|APAC|new|mobile|T02|very_high|mid|mid,7,1,0,1,1,mid,mid,low,mid
facebook,2590,senior_moderator,AF,veteran,web,T14,very_high,392,senior_moderator|AF|veteran|web|T14|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2359,user,APAC,mid,web,T12,very_high,292,user|APAC|mid|web|T12|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2020,moderator,EU,veteran,web,T05,very_high,314,moderator|EU|veteran|web|T05|very_high|mid|low,7,0,1,0,1,mid,low,mid,low
facebook,2467,user,EU,veteran,mobile,T07,very_high,258,user|EU|veteran|mobile|T07|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2266,senior_moderator,AF,new,mobile,T06,very_high,466,senior_moderator|AF|new|mobile|T06|very_high|mid|high,6,5,0,1,1,mid,high,low,mid
facebook,2558,user,AF,veteran,api,T04,mid,42,user|AF|veteran|api|T04|mid|low|low,4,0,0,0,2,low,low,low,low
facebook,2375,user,EU,veteran,web,T09,low,10,user|EU|veteran|web|T09|low|low|low,2,0,1,2,2,low,low,mid,mid
facebook,1947,user,EU,veteran,mobile,T02,very_high,238,user|EU|veteran|mobile|T02|very_high|high|high,14,5,1,0,1,high,high,mid,low
facebook,2432,user,LATAM,senior,web,T03,high,54,user|LATAM|senior|web|T03|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2660,user,EU,senior,api,T02,high,74,user|EU|senior|api|T02|high|low|low,5,0,0,0,1,low,low,low,low
facebook,2640,user,EU,new,mobile,T05,high,110,user|EU|new|mobile|T05|high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2601,moderator,EU,mid,api,T19,very_high,378,moderator|EU|mid|api|T19|very_high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2069,moderator,AF,new,web,T13,very_high,334,moderator|AF|new|web|T13|very_high|mid|high,8,5,0,0,1,mid,high,low,low
facebook,2327,user,NA,new,api,T18,very_high,248,user|NA|new|api|T18|very_high|mid|low,8,0,1,2,1,mid,low,mid,mid
facebook,1928,user,ME,mid,mobile,T12,mid,44,user|ME|mid|mobile|T12|mid|low|low,3,0,0,0,1,low,low,low,low
facebook,2360,user,NA,new,web,T05,low,22,user|NA|new|web|T05|low|low|low,5,0,0,0,1,low,low,low,low
facebook,2156,user,EU,mid,web,T10,high,52,user|EU|mid|web|T10|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2101,user,EU,veteran,api,T15,very_high,140,user|EU|veteran|api|T15|very_high|high|mid,10,3,0,1,1,high,mid,low,mid
facebook,2095,moderator,LATAM,veteran,mobile,T06,very_high,306,moderator|LATAM|veteran|mobile|T06|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,2125,user,SA,mid,api,T02,very_high,240,user|SA|mid|api|T02|very_high|high|high,13,5,1,2,1,high,high,mid,mid
facebook,2124,moderator,AF,new,web,T08,very_high,336,moderator|AF|new|web|T08|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2538,user,APAC,mid,mobile,T05,high,110,user|APAC|mid|mobile|T05|high|mid|mid,6,4,0,1,1,mid,mid,low,mid
facebook,2447,user,LATAM,new,mobile,T16,high,96,user|LATAM|new|mobile|T16|high|mid|mid,7,1,0,0,1,mid,mid,low,low
facebook,2297,user,OC,mid,api,T07,high,74,user|OC|mid|api|T07|high|low|low,2,0,0,0,1,low,low,low,low
facebook,2659,user,AF,new,api,T01,high,114,user|AF|new|api|T01|high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,2142,senior_moderator,NA,senior,web,T11,very_high,440,senior_moderator|NA|senior|web|T11|very_high|high|mid,12,3,1,0,1,high,mid,mid,low
facebook,2414,moderator,NA,new,web,T03,very_high,364,moderator|NA|new|web|T03|very_high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2324,senior_moderator,NA,senior,web,T12,very_high,392,senior_moderator|NA|senior|web|T12|very_high|high|low,10,0,0,0,3,high,low,low,low
facebook,2334,user,NA,mid,web,T11,very_high,276,user|NA|mid|web|T11|very_high|mid|high,9,6,1,0,1,mid,high,mid,low
facebook,2397,user,EU,veteran,web,T14,high,68,user|EU|veteran|web|T14|high|low|low,5,0,1,0,1,low,low,mid,low
facebook,1978,user,LATAM,new,api,T09,mid,28,user|LATAM|new|api|T09|mid|low|low,4,0,0,0,1,low,low,low,low
facebook,2429,user,LATAM,mid,mobile,T09,very_high,170,user|LATAM|mid|mobile|T09|very_high|low|low,3,0,1,0,1,low,low,mid,low
facebook,2300,user,ME,new,web,T18,very_high,242,user|ME|new|web|T18|very_high|mid|mid,7,2,0,0,1,mid,mid,low,low
facebook,2606,user,APAC,new,web,T00,very_high,148,user|APAC|new|web|T00|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2276,moderator,OC,mid,mobile,T19,very_high,306,moderator|OC|mid|mobile|T19|very_high|low|low,5,0,1,0,1,low,low,mid,low
facebook,2554,user,SA,mid,mobile,T11,very_high,184,user|SA|mid|mobile|T11|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2258,user,LATAM,mid,mobile,T17,high,96,user|LATAM|mid|mobile|T17|high|low|low,2,0,0,0,1,low,low,low,low
facebook,2331,moderator,APAC,new,mobile,T13,very_high,378,moderator|APAC|new|mobile|T13|very_high|mid|mid,6,2,1,0,1,mid,mid,mid,low
facebook,1942,user,EU,new,web,T09,high,76,user|EU|new|web|T09|high|mid|mid,6,4,0,0,1,mid,mid,low,low
facebook,2584,user,LATAM,senior,mobile,T17,mid,28,user|LATAM|senior|mobile|T17|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2517,user,OC,mid,mobile,T06,low,10,user|OC|mid|mobile|T06|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,2192,user,APAC,veteran,mobile,T06,high,80,user|APAC|veteran|mobile|T06|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2090,moderator,OC,mid,web,T07,very_high,376,moderator|OC|mid|web|T07|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2340,senior_moderator,SA,new,api,T05,very_high,394,senior_moderator|SA|new|api|T05|very_high|low|mid,5,3,1,2,1,low,mid,mid,mid
facebook,2127,user,SA,senior,mobile,T00,very_high,222,user|SA|senior|mobile|T00|very_high|mid|high,8,14,1,2,1,mid,high,mid,mid
facebook,1943,moderator,LATAM,veteran,web,T06,very_high,382,moderator|LATAM|veteran|web|T06|very_high|high|high,10,5,0,2,1,high,high,low,mid
facebook,2586,moderator,ME,veteran,web,T14,very_high,372,moderator|ME|veteran|web|T14|very_high|low|mid,4,1,0,0,1,low,mid,low,low
facebook,2116,user,OC,veteran,mobile,T13,very_high,128,user|OC|veteran|mobile|T13|very_high|low|mid,5,1,1,0,2,low,mid,mid,low
facebook,2365,user,AF,veteran,web,T19,high,108,user|AF|veteran|web|T19|high|low|high,5,6,0,1,2,low,high,low,mid
facebook,2523,user,EU,mid,mobile,T06,mid,32,user|EU|mid|mobile|T06|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2158,user,AF,senior,web,T13,low,18,user|AF|senior|web|T13|low|mid|low,7,0,0,0,1,mid,low,low,low
facebook,1985,senior_moderator,LATAM,veteran,web,T18,very_high,446,senior_moderator|LATAM|veteran|web|T18|very_high|high|high,13,5,0,4,0,high,high,low,high
facebook,2279,user,APAC,veteran,mobile,T13,very_high,256,user|APAC|veteran|mobile|T13|very_high|high|mid,13,4,1,2,1,high,mid,mid,mid
facebook,1948,user,APAC,new,mobile,T08,very_high,214,user|APAC|new|mobile|T08|very_high|mid|low,9,0,0,0,1,mid,low,low,low
facebook,1957,user,NA,veteran,web,T18,high,76,user|NA|veteran|web|T18|high|low|low,5,0,0,0,1,low,low,low,low
facebook,2648,user,OC,veteran,api,T03,high,94,user|OC|veteran|api|T03|high|low|low,5,0,0,0,2,low,low,low,low
facebook,1946,moderator,SA,mid,web,T19,very_high,380,moderator|SA|mid|web|T19|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2337,user,OC,mid,web,T04,high,68,user|OC|mid|web|T04|high|low|low,5,0,0,0,2,low,low,low,low
facebook,2225,user,AF,mid,api,T01,high,82,user|AF|mid|api|T01|high|low|low,5,0,0,0,1,low,low,low,low
facebook,2016,user,EU,new,mobile,T13,mid,34,user|EU|new|mobile|T13|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2244,senior_moderator,AF,senior,api,T14,very_high,398,senior_moderator|AF|senior|api|T14|very_high|low|mid,3,2,1,0,1,low,mid,mid,low
facebook,2348,user,LATAM,new,mobile,T04,very_high,300,user|LATAM|new|mobile|T04|very_high|low|low,3,0,0,0,1,low,low,low,low
facebook,2600,moderator,AF,senior,mobile,T04,very_high,362,moderator|AF|senior|mobile|T04|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2593,moderator,NA,veteran,api,T15,very_high,368,moderator|NA|veteran|api|T15|very_high|mid|low,7,0,0,0,1,mid,low,low,low
facebook,2056,user,ME,mid,mobile,T08,very_high,228,user|ME|mid|mobile|T08|very_high|low|low,3,0,1,0,1,low,low,mid,low
facebook,2396,user,LATAM,senior,mobile,T13,very_high,136,user|LATAM|senior|mobile|T13|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,1952,user,AF,new,web,T00,mid,32,user|AF|new|web|T00|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2458,user,SA,mid,web,T00,very_high,196,user|SA|mid|web|T00|very_high|mid|mid,7,1,1,0,2,mid,mid,mid,low
facebook,2489,user,APAC,new,mobile,T13,very_high,214,user|APAC|new|mobile|T13|very_high|mid|low,8,0,1,0,1,mid,low,mid,low
facebook,1983,senior_moderator,ME,veteran,api,T08,very_high,396,senior_moderator|ME|veteran|api|T08|very_high|mid|mid,6,1,1,0,1,mid,mid,mid,low
facebook,2328,moderator,APAC,mid,mobile,T08,very_high,330,moderator|APAC|mid|mobile|T08|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2394,user,SA,mid,web,T00,very_high,188,user|SA|mid|web|T00|very_high|mid|mid,7,1,0,0,2,mid,mid,low,low
facebook,2333,moderator,OC,veteran,web,T03,very_high,318,moderator|OC|veteran|web|T03|very_high|high|low,10,0,1,0,1,high,low,mid,low
facebook,2446,moderator,AF,new,web,T05,very_high,320,moderator|AF|new|web|T05|very_high|low|low,4,0,1,0,1,low,low,mid,low
facebook,1997,user,EU,new,mobile,T01,very_high,268,user|EU|new|mobile|T01|very_high|mid|mid,6,1,1,2,1,mid,mid,mid,mid
facebook,1955,user,NA,new,api,T17,very_high,182,user|NA|new|api|T17|very_high|low|mid,5,1,1,0,1,low,mid,mid,low
facebook,1920,user,LATAM,veteran,api,T02,very_high,244,user|LATAM|veteran|api|T02|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2074,moderator,ME,senior,api,T10,very_high,322,moderator|ME|senior|api|T10|very_high|mid|low,8,0,0,0,1,mid,low,low,low
facebook,1926,user,EU,veteran,api,T10,very_high,266,user|EU|veteran|api|T10|very_high|mid|mid,6,3,1,0,1,mid,mid,mid,low
facebook,2570,user,APAC,veteran,web,T18,mid,40,user|APAC|veteran|web|T18|mid|mid|high,9,11,1,0,1,mid,high,mid,low
facebook,2647,user,SA,senior,web,T02,high,94,user|SA|senior|web|T02|high|low|low,4,0,1,0,1,low,low,mid,low
facebook,2435,user,NA,mid,web,T17,high,52,user|NA|mid|web|T17|high|mid|high,6,5,0,0,1,mid,high,low,low
facebook,2213,user,NA,senior,api,T18,very_high,204,user|NA|senior|api|T18|very_high|low|low,3,0,1,0,1,low,low,mid,low
facebook,2464,senior_moderator,OC,veteran,web,T00,very_high,402,senior_moderator|OC|veteran|web|T00|very_high|high|low,10,0,1,0,1,high,low,mid,low
facebook,2335,user,NA,veteran,api,T07,high,66,user|NA|veteran|api|T07|high|mid|mid,6,2,0,2,1,mid,mid,low,mid
facebook,1960,user,ME,veteran,mobile,T06,high,84,user|ME|veteran|mobile|T06|high|low|high,5,7,1,3,1,low,high,mid,high
facebook,2392,user,OC,mid,api,T16,very_high,182,user|OC|mid|api|T16|very_high|low|mid,5,1,0,0,1,low,mid,low,low
facebook,2549,moderator,EU,senior,web,T17,very_high,320,moderator|EU|senior|web|T17|very_high|low|low,5,0,0,0,1,low,low,low,low
facebook,2131,senior_moderator,OC,veteran,mobile,T02,very_high,394,senior_moderator|OC|veteran|mobile|T02|very_high|mid|low,7,0,1,1,1,mid,low,mid,mid
facebook,2309,senior_moderator,SA,new,api,T05,very_high,396,senior_moderator|SA|new|api|T05|very_high|low|mid,4,3,1,0,1,low,mid,mid,low
facebook,2092,user,ME,senior,api,T13,high,84,user|ME|senior|api|T13|high|mid|mid,9,1,1,0,1,mid,mid,mid,low
facebook,2165,user,AF,mid,api,T15,very_high,254,user|AF|mid|api|T15|very_high|mid|low,9,0,0,0,1,mid,low,low,low
facebook,2149,user,OC,veteran,mobile,T09,very_high,254,user|OC|veteran|mobile|T09|very_high|high|low,11,0,1,0,1,high,low,mid,low
facebook,2007,moderator,AF,veteran,api,T17,very_high,340,moderator|AF|veteran|api|T17|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2445,user,SA,new,web,T18,very_high,138,user|SA|new|web|T18|very_high|mid|low,7,0,0,1,1,mid,low,low,mid
facebook,2306,user,AF,mid,web,T04,very_high,224,user|AF|mid|web|T04|very_high|low|mid,4,2,1,0,1,low,mid,mid,low
facebook,2043,moderator,SA,senior,web,T18,very_high,346,moderator|SA|senior|web|T18|very_high|mid|low,8,0,1,0,1,mid,low,mid,low
facebook,2535,user,APAC,veteran,api,T11,low,20,user|APAC|veteran|api|T11|low|low|mid,5,3,0,0,1,low,mid,low,low
facebook,2492,moderator,EU,veteran,mobile,T14,very_high,354,moderator|EU|veteran|mobile|T14|very_high|low|mid,5,4,0,0,1,low,mid,low,low
facebook,2361,user,LATAM,new,mobile,T09,high,88,user|LATAM|new|mobile|T09|high|low|low,4,0,0,0,1,low,low,low,low
facebook,2280,user,SA,senior,web,T06,very_high,116,user|SA|senior|web|T06|very_high|mid|high,8,11,1,1,1,mid,high,mid,mid
facebook,2619,moderator,NA,new,web,T05,very_high,326,moderator|NA|new|web|T05|very_high|mid|mid,6,3,1,0,1,mid,mid,mid,low
facebook,2385,user,AF,mid,mobile,T16,high,112,user|AF|mid|mobile|T16|high|high|low,11,0,0,2,1,high,low,low,mid
facebook,2530,user,OC,veteran,web,T19,high,56,user|OC|veteran|web|T19|high|low|low,5,0,0,0,1,low,low,low,low
facebook,1913,user,OC,new,web,T15,mid,36,user|OC|new|web|T15|mid|low|mid,4,1,1,0,1,low,mid,mid,low
facebook,2542,senior_moderator,AF,new,mobile,T05,very_high,390,senior_moderator|AF|new|mobile|T05|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2246,user,AF,senior,api,T02,very_high,188,user|AF|senior|api|T02|very_high|high|mid,10,3,1,0,1,high,mid,mid,low
facebook,2002,user,SA,veteran,web,T09,very_high,168,user|SA|veteran|web|T09|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,1972,user,NA,veteran,api,T16,very_high,138,user|NA|veteran|api|T16|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,2242,user,APAC,senior,api,T19,high,78,user|APAC|senior|api|T19|high|high|mid,11,1,1,0,1,high,mid,mid,low
facebook,2416,user,EU,veteran,web,T17,high,72,user|EU|veteran|web|T17|high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2071,user,AF,new,web,T09,very_high,244,user|AF|new|web|T09|very_high|mid|low,7,0,0,2,1,mid,low,low,mid
facebook,2102,user,APAC,new,web,T10,very_high,262,user|APAC|new|web|T10|very_high|high|high,13,13,1,0,1,high,high,mid,low
facebook,2616,user,SA,new,mobile,T10,very_high,198,user|SA|new|mobile|T10|very_high|mid|low,7,0,1,0,1,mid,low,mid,low
facebook,2176,user,APAC,senior,web,T19,very_high,232,user|APAC|senior|web|T19|very_high|high|low,10,0,1,0,1,high,low,mid,low
